state,district,year_month,age_0_5,age_5_17,age_18_greater,demo_age_5_17,demo_age_17_,bio_age_5_17,bio_age_17_
Karnataka,Uttara Kannada,2025-10,661.0,49.0,5.0,431.0,3320.0,1621.0,1401.0
Ladakh,Kargil,2025-10,43.0,36.0,3.0,50.0,120.0,169.0,52.0
Madhya Pradesh,Burhanpur,2025-10,423.0,124.0,16.0,216.0,885.0,1479.0,1473.0
Madhya Pradesh,Damoh,2025-10,931.0,180.0,11.0,381.0,3082.0,1807.0,2215.0
Madhya Pradesh,Vidisha,2025-10,773.0,174.0,15.0,417.0,2857.0,2635.0,2839.0
Arunachal Pradesh,Changlang,2025-10,76.0,117.0,1.0,72.0,477.0,255.0,212.0
Assam,Karimganj,2025-10,1003.0,490.0,5.0,508.0,6042.0,2065.0,2308.0
Assam,Nalbari,2025-10,605.0,194.0,34.0,199.0,2402.0,1158.0,1766.0
Bihar,Bhojpur,2025-10,657.0,2244.0,22.0,1404.0,13499.0,2782.0,3474.0
Bihar,Darbhanga,2025-10,2224.0,1266.0,32.0,1474.0,18293.0,4323.0,6805.0
Chhattisgarh,Balod,2025-10,324.0,15.0,0.0,221.0,3783.0,1261.0,2110.0
Chhattisgarh,Kabeerdham,2025-10,183.0,15.0,0.0,218.0,1621.0,1039.0,899.0
West Bengal,Kalimpong,2025-10,20.0,9.0,0.0,12.0,186.0,26.0,25.0
West Bengal,South Dinajpur,2025-10,80.0,24.0,0.0,14.0,1144.0,36.0,209.0
Andhra Pradesh,Hyderabad,2025-10,967.0,280.0,0.0,707.0,4033.0,2851.0,6315.0
Gujarat,Banaskantha,2025-10,739.0,378.0,151.0,608.0,4664.0,1808.0,2175.0
Gujarat,Surat,2025-10,1371.0,441.0,68.0,1464.0,14611.0,5837.0,4929.0
Orissa,Anugul,2025-10,8.0,2.0,0.0,2.0,33.0,9.0,27.0
Jammu and Kashmir,Baramula,2025-10,480.0,103.0,6.0,303.0,2224.0,2042.0,1770.0
Gujarat,Dohad,2025-10,151.0,57.0,0.0,58.0,539.0,56.0,413.0
Madhya Pradesh,Indore,2025-04,830.0,205.0,48.0,2010.0,14843.0,14574.0,12400.0
Delhi,Shahdara,2025-04,208.0,98.0,13.0,1027.0,3864.0,696.0,928.0
Maharashtra,Nagpur,2025-05,243.0,28.0,22.0,438.0,2638.0,12341.0,27562.0
Delhi,South Delhi,2025-05,217.0,88.0,28.0,1272.0,11494.0,12807.0,18274.0
Uttar Pradesh,Gautam Buddha Nagar,2025-05,867.0,915.0,52.0,2389.0,21475.0,5563.0,5199.0
Haryana,Faridabad,2025-05,1358.0,311.0,32.0,2984.0,17768.0,4394.0,6637.0
Haryana,Sonipat,2025-06,360.0,46.0,23.0,922.0,6678.0,3162.0,6040.0
Uttar Pradesh,Rampur,2025-06,694.0,751.0,21.0,1337.0,21550.0,6333.0,3989.0
Uttar Pradesh,Saharanpur,2025-06,929.0,585.0,14.0,354.0,4674.0,9519.0,7499.0
Assam,Barpeta,2025-07,3310.0,895.0,184.0,678.0,5327.0,3080.0,2135.0
Gujarat,Morbi,2025-07,1789.0,825.0,215.0,868.0,4646.0,3536.0,1730.0
Madhya Pradesh,Morena,2025-07,3228.0,2669.0,176.0,3786.0,15182.0,13907.0,8309.0
Haryana,Panipat,2025-09,1076.0,108.0,6.0,726.0,4474.0,2951.0,4045.0
Himachal Pradesh,Shimla,2025-09,374.0,69.0,1.0,285.0,3825.0,1365.0,1548.0
Himachal Pradesh,Una,2025-09,336.0,9.0,0.0,266.0,3029.0,1242.0,1616.0
Jammu and Kashmir,Budgam,2025-09,218.0,16.0,0.0,295.0,647.0,1337.0,237.0
Jharkhand,Bokaro,2025-09,1061.0,845.0,4.0,888.0,8490.0,5163.0,4589.0
Jharkhand,Godda,2025-09,995.0,765.0,1.0,566.0,8694.0,2284.0,2792.0
Jharkhand,Jamtara,2025-09,1140.0,424.0,1.0,273.0,5655.0,1424.0,1935.0
Jharkhand,Pashchimi Singhbhum,2025-09,91.0,96.0,1.0,41.0,1471.0,271.0,907.0
Jharkhand,Ranchi,2025-09,1954.0,1079.0,8.0,1279.0,12635.0,4767.0,8246.0
Jharkhand,Sahebganj,2025-09,977.0,893.0,9.0,1022.0,11816.0,2556.0,2251.0
Karnataka,Bagalkot *,2025-09,77.0,8.0,0.0,48.0,180.0,60.0,196.0
Karnataka,Chamrajanagar,2025-09,594.0,88.0,8.0,296.0,1870.0,2237.0,1247.0
Karnataka,Kalaburagi,2025-09,1093.0,215.0,10.0,689.0,3321.0,3672.0,1884.0
Karnataka,Yadgir,2025-09,1390.0,452.0,11.0,727.0,3589.0,2422.0,2519.0
Kerala,Kasaragod,2025-09,662.0,239.0,0.0,444.0,3908.0,2213.0,2781.0
Madhya Pradesh,Ashok Nagar,2025-09,1537.0,604.0,7.0,535.0,3256.0,3227.0,3162.0
Arunachal Pradesh,Papum Pare,2025-09,72.0,87.0,0.0,171.0,825.0,968.0,409.0
Arunachal Pradesh,Tawang,2025-09,56.0,14.0,0.0,72.0,188.0,114.0,47.0
Bihar,Madhubani,2025-09,2590.0,2425.0,86.0,2268.0,34378.0,5748.0,8072.0
Bihar,Pashchim Champaran,2025-09,21.0,12.0,0.0,8.0,398.0,10.0,51.0
Bihar,Patna,2025-09,1692.0,4715.0,18.0,4161.0,62593.0,6475.0,9253.0
Chhattisgarh,Janjgir-champa,2025-09,1361.0,241.0,1.0,736.0,9605.0,3060.0,8909.0
Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,2025-09,49.0,35.0,2.0,393.0,2425.0,53.0,221.0
Chhattisgarh,Raigarh,2025-09,1282.0,166.0,3.0,457.0,10048.0,2681.0,23266.0
Goa,North Goa,2025-09,410.0,64.0,40.0,199.0,3157.0,1176.0,1587.0
Gujarat,Surendra Nagar,2025-09,1681.0,725.0,55.0,415.0,5720.0,3166.0,4752.0
Gujarat,Vadodara,2025-09,2210.0,744.0,82.0,1753.0,14497.0,5858.0,10609.0
West Bengal,East Midnapore,2025-09,640.0,134.0,1.0,189.0,4705.0,828.0,1840.0
West Bengal,North Twenty Four Parganas,2025-09,485.0,157.0,2.0,84.0,4879.0,390.0,1605.0
West Bengal,Purba Medinipur,2025-09,5084.0,514.0,17.0,1804.0,15824.0,7624.0,6996.0
West Bengal,West Midnapore,2025-09,626.0,221.0,1.0,131.0,7327.0,622.0,1843.0
Arunachal Pradesh,Lower Subansiri,2025-09,19.0,25.0,0.0,51.0,375.0,180.0,116.0
Chhattisgarh,Mahasamund,2025-09,998.0,194.0,2.0,480.0,7784.0,1314.0,4122.0
Telangana,Jayashankar Bhupalpally,2025-09,238.0,60.0,0.0,172.0,2872.0,243.0,344.0
Telangana,Jogulamba Gadwal,2025-09,547.0,79.0,0.0,503.0,3353.0,587.0,400.0
Telangana,K.v. Rangareddy,2025-09,4459.0,1269.0,41.0,3194.0,25300.0,11359.0,14240.0
Telangana,Nalgonda,2025-09,2041.0,470.0,0.0,967.0,13406.0,6057.0,6535.0
Telangana,Warangal,2025-09,920.0,201.0,0.0,638.0,4730.0,5626.0,4377.0
Uttar Pradesh,Auraiya,2025-09,840.0,649.0,3.0,1922.0,7960.0,3985.0,1536.0
Uttar Pradesh,Bara Banki,2025-09,2168.0,1422.0,21.0,2740.0,17613.0,15545.0,4420.0
Uttar Pradesh,Farrukhabad,2025-09,843.0,1069.0,17.0,2371.0,10653.0,6356.0,1762.0
Uttar Pradesh,Kannauj,2025-09,1040.0,1194.0,32.0,2251.0,9890.0,6085.0,1787.0
Uttar Pradesh,Kasganj,2025-09,654.0,653.0,49.0,1557.0,8383.0,5801.0,1800.0
Uttar Pradesh,Mathura,2025-09,1646.0,1798.0,10.0,2751.0,13752.0,9256.0,3369.0
Uttar Pradesh,Sultanpur,2025-09,1472.0,2058.0,15.0,3438.0,14546.0,8783.0,3294.0
Uttarakhand,Chamoli,2025-09,336.0,35.0,2.0,233.0,1577.0,1414.0,788.0
Madhya Pradesh,Chhatarpur,2025-09,2816.0,1375.0,24.0,2046.0,8887.0,6109.0,5732.0
Madhya Pradesh,Gwalior,2025-09,2608.0,1077.0,30.0,1553.0,8224.0,5313.0,5410.0
Madhya Pradesh,Narsinghpur,2025-09,1438.0,528.0,31.0,459.0,3031.0,3120.0,2796.0
Maharashtra,Dhule,2025-09,2028.0,2152.0,26.0,625.0,5409.0,13123.0,9751.0
Maharashtra,Sangli,2025-09,1434.0,658.0,21.0,670.0,6013.0,25083.0,8630.0
Manipur,Chandel,2025-09,109.0,244.0,2.0,133.0,645.0,303.0,242.0
Meghalaya,West Khasi Hills,2025-09,207.0,496.0,323.0,272.0,1843.0,283.0,250.0
Odisha,Kendujhar,2025-09,1848.0,490.0,3.0,1048.0,8630.0,4031.0,4698.0
Odisha,Nabarangapur,2025-09,2043.0,981.0,2.0,991.0,8904.0,4675.0,4440.0
Odisha,Puri,2025-09,1138.0,233.0,0.0,616.0,5186.0,3247.0,3246.0
Maharashtra,Gondiya *,2025-09,18.0,1.0,0.0,14.0,162.0,34.0,206.0
Punjab,Barnala,2025-09,309.0,32.0,0.0,123.0,1914.0,895.0,1525.0
Punjab,Ludhiana,2025-09,2521.0,597.0,40.0,1069.0,14581.0,5792.0,8284.0
Punjab,Shaheed Bhagat Singh Nagar,2025-09,310.0,39.0,1.0,121.0,1083.0,1102.0,1338.0
Punjab,Sri Muktsar Sahib,2025-09,515.0,62.0,0.0,307.0,3219.0,1543.0,2309.0
Rajasthan,Dausa,2025-09,1824.0,643.0,5.0,832.0,4474.0,15772.0,3853.0
Sikkim,East Sikkim,2025-09,67.0,77.0,7.0,73.0,806.0,325.0,128.0
Tamil Nadu,Dharmapuri,2025-09,1472.0,253.0,0.0,1500.0,5566.0,3961.0,2718.0
Tamil Nadu,Kallakurichi,2025-09,213.0,26.0,1.0,225.0,1238.0,146.0,240.0
Tamil Nadu,Tiruchirappalli,2025-09,3430.0,491.0,1.0,1990.0,10624.0,3954.0,9128.0
Uttar Pradesh,Meerut,2025-05,1663.0,1146.0,38.0,898.0,8592.0,11034.0,7199.0
Karnataka,Bangalore Rural,2025-05,176.0,35.0,29.0,541.0,2890.0,3142.0,2161.0
Assam,Dhemaji,2025-03,20.0,46.0,19.0,534.0,5979.0,1622.0,834.0
Mizoram,Champhai,2025-06,86.0,26.0,26.0,104.0,1580.0,364.0,425.0
Maharashtra,Raigad,2025-07,845.0,296.0,25.0,256.0,2030.0,407.0,1361.0
Madhya Pradesh,Katni,2025-07,441.0,264.0,12.0,1424.0,4910.0,6759.0,5207.0
Chhattisgarh,Janjgir Champa,2025-11,4.0,2.0,0.0,0.0,54.0,6.0,47.0
Orissa,Gajapati,2025-12,1.0,0.0,0.0,0.0,22.0,2.0,14.0
Orissa,Anugul,2025-11,9.0,2.0,0.0,4.0,25.0,14.0,35.0
Punjab,Sangrur,2025-11,460.0,52.0,26.0,243.0,5614.0,4818.0,3215.0
Nagaland,Noklak,2025-12,0.0,30.0,0.0,20.0,97.0,27.0,35.0
Tamil Nadu,Tirupattur,2025-10,191.0,21.0,0.0,134.0,774.0,848.0,171.0
Telangana,Suryapet,2025-10,480.0,79.0,1.0,872.0,7507.0,1243.0,1314.0
Uttarakhand,Uttarkashi,2025-10,196.0,29.0,3.0,154.0,763.0,682.0,421.0
Maharashtra,Chatrapati Sambhaji Nagar,2025-10,21.0,20.0,1.0,47.0,284.0,14.0,74.0
Maharashtra,Nandurbar,2025-10,1078.0,243.0,27.0,254.0,7015.0,4162.0,15570.0
Maharashtra,Nashik,2025-10,2162.0,584.0,33.0,1381.0,29033.0,13351.0,30936.0
Jammu and Kashmir,Kupwara,2025-10,573.0,112.0,5.0,458.0,2473.0,2046.0,1666.0
Assam,North Cachar Hills,2025-10,99.0,54.0,1.0,29.0,503.0,203.0,126.0
Chhattisgarh,Janjgir Champa,2025-10,3.0,2.0,0.0,0.0,31.0,3.0,30.0
Jammu and Kashmir,Shupiyan,2025-12,180.0,23.0,0.0,382.0,1532.0,1344.0,566.0
Orissa,Mayurbhanj,2025-11,11.0,0.0,0.0,1.0,10.0,2.0,18.0
Meghalaya,Jaintia Hills,2025-10,4.0,0.0,0.0,0.0,7.0,1.0,1.0
Chhattisgarh,Mohalla-Manpur-Ambagarh Chowki,2025-12,1.0,1.0,0.0,9.0,54.0,30.0,12.0
West Bengal,HOWRAH,2025-11,1.0,0.0,0.0,0.0,10.0,1.0,3.0
Sikkim,South Sikkim,2025-09,32.0,38.0,0.0,31.0,335.0,83.0,59.0
Sikkim,West Sikkim,2025-09,50.0,42.0,4.0,53.0,526.0,102.0,58.0
Arunachal Pradesh,Namsai,2025-09,32.0,29.0,0.0,79.0,500.0,167.0,211.0
West  Bengal,Hooghly,2025-09,8.0,4.0,0.0,3.0,36.0,0.0,5.0
Daman and Diu,Daman,2025-09,14.0,4.0,0.0,40.0,202.0,416.0,152.0
Jharkhand,Chatra,2025-09,954.0,760.0,3.0,898.0,9195.0,4529.0,3516.0
Maharashtra,Nandurbar *,2025-09,45.0,19.0,1.0,0.0,75.0,10.0,321.0
Arunachal Pradesh,East Siang,2025-09,29.0,27.0,0.0,135.0,615.0,152.0,96.0
Arunachal Pradesh,Kra Daadi,2025-09,7.0,27.0,0.0,53.0,84.0,75.0,37.0
Delhi,South East Delhi,2025-10,3.0,3.0,1.0,17.0,133.0,5.0,16.0
West Bengal,South 24 parganas,2025-10,2.0,0.0,0.0,0.0,7.0,0.0,3.0
Uttarakhand,Dehradun,2025-06,160.0,80.0,54.0,224.0,3428.0,3318.0,5802.0
Madhya Pradesh,Anuppur,2025-12,779.0,81.0,1.0,516.0,3745.0,2709.0,4443.0
Madhya Pradesh,Betul,2025-12,1314.0,152.0,18.0,1995.0,5741.0,8184.0,9642.0
Madhya Pradesh,Dewas,2025-12,1433.0,210.0,19.0,737.0,5245.0,7845.0,7687.0
Madhya Pradesh,Sidhi,2025-12,1170.0,128.0,1.0,899.0,6771.0,3476.0,4600.0
Maharashtra,Buldhana,2025-12,968.0,77.0,13.0,1074.0,14457.0,10590.0,13828.0
Maharashtra,Jalna,2025-12,976.0,110.0,2.0,983.0,14168.0,9527.0,12259.0
Maharashtra,Palghar,2025-12,1240.0,278.0,10.0,2122.0,23676.0,15181.0,7911.0
Maharashtra,Wardha,2025-12,539.0,15.0,0.0,660.0,6277.0,6832.0,9942.0
Maharashtra,Yavatmal,2025-12,1263.0,120.0,38.0,1123.0,31226.0,14037.0,26079.0
Mizoram,Lunglei,2025-12,29.0,3.0,7.0,80.0,615.0,201.0,127.0
Odisha,Kandhamal,2025-12,339.0,60.0,0.0,751.0,3636.0,3773.0,2000.0
Odisha,Nayagarh,2025-12,401.0,34.0,0.0,780.0,3325.0,2825.0,2192.0
Odisha,Sambalpur,2025-12,457.0,50.0,0.0,708.0,5622.0,3150.0,2695.0
Odisha,Sundergarh,2025-12,596.0,88.0,4.0,938.0,6237.0,5107.0,4012.0
Orissa,Khordha,2025-12,122.0,11.0,0.0,80.0,1234.0,281.0,1420.0
Orissa,Nayagarh,2025-12,11.0,1.0,0.0,16.0,161.0,54.0,148.0
Punjab,Firozpur,2025-12,47.0,3.0,0.0,31.0,1401.0,405.0,1089.0
Rajasthan,Jaisalmer,2025-12,279.0,164.0,5.0,413.0,3487.0,3530.0,2271.0
Rajasthan,Rajsamand,2025-12,482.0,235.0,4.0,776.0,6478.0,3796.0,3850.0
Himachal Pradesh,Hamirpur,2025-12,229.0,2.0,1.0,231.0,1734.0,1564.0,1426.0
Himachal Pradesh,Kinnaur,2025-12,31.0,4.0,0.0,34.0,374.0,231.0,220.0
Jammu and Kashmir,Bandipore,2025-12,276.0,51.0,2.0,496.0,2355.0,2551.0,1001.0
Jammu and Kashmir,Pulwama,2025-12,405.0,16.0,1.0,698.0,3193.0,4252.0,1601.0
Jharkhand,Seraikela-kharsawan,2025-12,99.0,55.0,0.0,39.0,1824.0,249.0,1240.0
Karnataka,Ballari,2025-12,514.0,48.0,10.0,567.0,3012.0,3788.0,1314.0
Karnataka,Bengaluru,2025-12,2616.0,841.0,213.0,5839.0,43605.0,22455.0,15425.0
Karnataka,Bidar,2025-12,781.0,102.0,4.0,1380.0,7269.0,6428.0,5110.0
Karnataka,Davanagere,2025-12,94.0,8.0,0.0,39.0,940.0,105.0,719.0
Karnataka,Mysore,2025-12,677.0,46.0,1.0,410.0,5465.0,3325.0,3840.0
Assam,Cachar,2025-12,717.0,273.0,43.0,1037.0,11361.0,6771.0,3214.0
Assam,Chirang,2025-12,216.0,86.0,14.0,372.0,4153.0,2555.0,1909.0
Bihar,East Champaran,2025-12,1564.0,2695.0,58.0,4770.0,50458.0,12348.0,17317.0
Bihar,Samastipur,2025-12,2558.0,1626.0,14.0,3918.0,41650.0,10928.0,15066.0
Chhattisgarh,Bemetara,2025-12,552.0,39.0,1.0,1245.0,9946.0,15156.0,9123.0
Chhattisgarh,Durg,2025-12,663.0,61.0,1.0,1908.0,11654.0,19367.0,12515.0
Chhattisgarh,Janjgir - Champa,2025-12,8.0,1.0,0.0,4.0,81.0,1.0,91.0
Chhattisgarh,Rajnandgaon,2025-12,750.0,59.0,0.0,2085.0,20330.0,16296.0,11077.0
Delhi,North East,2025-12,271.0,55.0,0.0,104.0,3221.0,262.0,3682.0
Gujarat,Patan,2025-12,497.0,75.0,25.0,790.0,7069.0,5036.0,4161.0
Gujarat,Valsad,2025-12,1064.0,106.0,13.0,1223.0,7547.0,4721.0,4276.0
Orissa,Kendrapara,2025-12,16.0,2.0,0.0,7.0,73.0,16.0,52.0
Orissa,Kendujhar,2025-12,14.0,5.0,0.0,6.0,84.0,12.0,56.0
Uttar Pradesh,Baghpat,2025-12,545.0,315.0,4.0,955.0,10042.0,3761.0,2716.0
Uttar Pradesh,Jaunpur,2025-12,868.0,1022.0,14.0,3325.0,31696.0,12375.0,10663.0
Uttar Pradesh,Mau,2025-12,437.0,570.0,7.0,1903.0,19175.0,4833.0,6466.0
Uttar Pradesh,Mirzapur,2025-12,614.0,547.0,1.0,1547.0,16224.0,8288.0,4981.0
Uttar Pradesh,Siddharthnagar,2025-12,701.0,1149.0,34.0,2133.0,24272.0,9486.0,7672.0
Uttarakhand,Pauri Garhwal,2025-12,300.0,29.0,6.0,475.0,4391.0,6035.0,3222.0
West Bengal,Koch Bihar,2025-12,145.0,105.0,3.0,101.0,7818.0,287.0,1035.0
West Bengal,Purulia,2025-12,80.0,29.0,1.0,127.0,1769.0,149.0,407.0
West Bengal,Uttar Dinajpur,2025-12,1980.0,608.0,66.0,2336.0,26692.0,3398.0,5534.0
Tamil Nadu,Viluppuram,2025-12,588.0,75.0,0.0,512.0,9024.0,2466.0,7461.0
Uttar Pradesh,Aligarh,2025-12,1591.0,774.0,18.0,2433.0,34009.0,14807.0,7857.0
Uttar Pradesh,Ambedkar Nagar,2025-12,605.0,475.0,4.0,1407.0,15004.0,6138.0,4451.0
Uttar Pradesh,Azamgarh,2025-12,1004.0,1342.0,35.0,2842.0,32200.0,11436.0,11115.0
Uttar Pradesh,Kushinagar *,2025-12,2.0,0.0,0.0,2.0,30.0,8.0,12.0
Kerala,Wayanad,2025-11,512.0,67.0,9.0,318.0,3720.0,866.0,2201.0
Madhya Pradesh,Bhind,2025-11,1367.0,596.0,76.0,1131.0,7428.0,3599.0,3546.0
Madhya Pradesh,Neemuch,2025-11,1697.0,170.0,13.0,534.0,3394.0,2583.0,1712.0
Maharashtra,Ahmed Nagar,2025-11,53.0,16.0,0.0,32.0,3180.0,177.0,1012.0
Maharashtra,Amravati,2025-11,1080.0,136.0,44.0,1200.0,39064.0,10713.0,36624.0
Maharashtra,Aurangabad,2025-11,2354.0,689.0,16.0,1691.0,56737.0,11311.0,29372.0
Maharashtra,Dharashiv,2025-11,18.0,7.0,14.0,53.0,693.0,21.0,61.0
Maharashtra,Pune,2025-11,5677.0,1275.0,360.0,5633.0,108439.0,34184.0,34831.0
Nagaland,Kohima,2025-11,50.0,48.0,26.0,40.0,428.0,243.0,692.0
Andhra Pradesh,Chittoor,2025-11,2143.0,170.0,13.0,6601.0,19385.0,22221.0,8662.0
Andhra Pradesh,N. T. R,2025-11,218.0,31.0,18.0,731.0,4631.0,879.0,484.0
Assam,Baksa,2025-11,322.0,138.0,25.0,184.0,2642.0,1796.0,597.0
Assam,Biswanath,2025-11,203.0,100.0,33.0,136.0,1664.0,584.0,274.0
Assam,Lakhimpur,2025-11,562.0,186.0,53.0,557.0,5399.0,1825.0,1449.0
Assam,Udalguri,2025-11,546.0,185.0,25.0,225.0,3385.0,939.0,745.0
Bihar,Gopalganj,2025-11,794.0,1420.0,24.0,1482.0,20874.0,2763.0,5028.0
Chhattisgarh,Balrampur,2025-11,787.0,269.0,2.0,442.0,5101.0,3202.0,2973.0
Dadra and Nagar Haveli and Daman and Diu,Diu,2025-11,2.0,5.0,0.0,7.0,32.0,10.0,6.0
Telangana,Vikarabad,2025-11,560.0,125.0,2.0,1837.0,10477.0,1392.0,682.0
Tripura,Sepahijala,2025-11,275.0,113.0,10.0,208.0,2429.0,1145.0,565.0
Uttar Pradesh,Bareilly,2025-11,2921.0,1561.0,137.0,2663.0,39303.0,18669.0,10078.0
Uttar Pradesh,Bijnor,2025-11,3559.0,884.0,11.0,2518.0,48201.0,14522.0,9423.0
Uttar Pradesh,Firozabad,2025-11,887.0,670.0,35.0,1526.0,25879.0,8548.0,4230.0
Uttar Pradesh,Ghaziabad,2025-11,2356.0,1753.0,51.0,2269.0,27461.0,12964.0,10321.0
Uttar Pradesh,Jhansi,2025-11,1369.0,651.0,20.0,957.0,13479.0,8435.0,5260.0
Uttar Pradesh,Mahoba,2025-11,544.0,181.0,1.0,434.0,7200.0,3385.0,1670.0
Uttar Pradesh,Sant Kabir Nagar,2025-11,793.0,880.0,20.0,1018.0,12555.0,6300.0,4161.0
Uttar Pradesh,Sant Ravidas Nagar,2025-11,491.0,600.0,1.0,922.0,8715.0,4391.0,2852.0
Uttar Pradesh,Sitapur,2025-11,2013.0,1695.0,131.0,1865.0,28588.0,19198.0,6734.0
West Bengal,Hooghly,2025-11,2642.0,931.0,10.0,2093.0,44286.0,5266.0,10179.0
Himachal Pradesh,Solan,2025-11,372.0,12.0,1.0,238.0,1289.0,3054.0,1311.0
Jharkhand,Dumka,2025-11,817.0,850.0,16.0,798.0,8323.0,3070.0,3497.0
Jharkhand,Hazaribagh,2025-11,1239.0,559.0,15.0,1155.0,10078.0,2910.0,3401.0
Jharkhand,Koderma,2025-11,575.0,303.0,3.0,343.0,2745.0,1191.0,1593.0
Karnataka,Chamarajanagar,2025-11,77.0,1.0,0.0,23.0,268.0,52.0,148.0
Karnataka,Haveri,2025-11,1015.0,58.0,17.0,1018.0,4913.0,2017.0,2520.0
Gujarat,Bharuch,2025-11,894.0,117.0,21.0,975.0,6294.0,3452.0,3136.0
Gujarat,Dahod,2025-11,1297.0,762.0,63.0,730.0,5542.0,3717.0,4769.0
Gujarat,The Dangs,2025-11,207.0,21.0,0.0,173.0,666.0,554.0,883.0
Haryana,Fatehabad,2025-11,768.0,24.0,2.0,431.0,3808.0,2830.0,3806.0
Haryana,Panchkula,2025-11,434.0,31.0,2.0,462.0,3543.0,1878.0,1714.0
Odisha,JAJPUR,2025-11,529.0,76.0,31.0,406.0,2181.0,1685.0,789.0
Odisha,Kendrapara,2025-11,604.0,140.0,5.0,1004.0,5216.0,5376.0,2755.0
Odisha,Sonapur,2025-11,230.0,48.0,0.0,500.0,1480.0,2265.0,771.0
Orissa,Koraput,2025-11,25.0,1.0,0.0,3.0,151.0,19.0,103.0
Rajasthan,Baran,2025-11,1001.0,366.0,19.0,766.0,6666.0,2604.0,5416.0
Rajasthan,Dungarpur,2025-11,917.0,635.0,35.0,887.0,8080.0,5825.0,5577.0
Rajasthan,Jalor,2025-11,1674.0,1349.0,89.0,579.0,6393.0,5027.0,5734.0
Rajasthan,Jalore,2025-11,1.0,2.0,0.0,17.0,316.0,0.0,3.0
Rajasthan,Jhunjhunun,2025-11,1368.0,391.0,51.0,998.0,7529.0,4472.0,5502.0
Sikkim,East,2025-11,69.0,37.0,1.0,77.0,1026.0,256.0,220.0
Uttar Pradesh,Sant Ravidas Nagar Bhadohi,2025-11,10.0,5.0,0.0,4.0,89.0,9.0,17.0
Uttar Pradesh,Bareilly,2025-10,1924.0,1187.0,167.0,1693.0,16982.0,8407.0,3845.0
Uttar Pradesh,Bijnor,2025-10,2918.0,791.0,11.0,1383.0,14991.0,9165.0,5123.0
Uttar Pradesh,Firozabad,2025-10,645.0,532.0,11.0,823.0,8675.0,4136.0,1743.0
Uttar Pradesh,Ghaziabad,2025-10,1473.0,1156.0,30.0,932.0,11158.0,4857.0,4198.0
Uttar Pradesh,Jhansi,2025-10,706.0,401.0,16.0,507.0,5480.0,3809.0,2448.0
Uttar Pradesh,Mahoba,2025-10,336.0,154.0,4.0,259.0,3095.0,1605.0,785.0
Uttar Pradesh,Sant Kabir Nagar,2025-10,657.0,733.0,9.0,695.0,5537.0,4177.0,2339.0
Uttar Pradesh,Sant Ravidas Nagar,2025-10,411.0,520.0,1.0,712.0,4602.0,3166.0,1700.0
Uttar Pradesh,Sant Ravidas Nagar Bhadohi,2025-10,8.0,16.0,0.0,1.0,37.0,5.0,10.0
Uttar Pradesh,Sitapur,2025-10,1306.0,1262.0,107.0,1173.0,13192.0,9769.0,3638.0
Manipur,Bishnupur,2025-10,107.0,114.0,1.0,1318.0,12839.0,3994.0,1713.0
Nagaland,Kohima,2025-10,69.0,116.0,8.0,96.0,580.0,583.0,665.0
Odisha,JAJPUR,2025-10,355.0,87.0,13.0,295.0,1525.0,1752.0,784.0
Odisha,Kendrapara,2025-10,602.0,137.0,42.0,779.0,3743.0,4376.0,2607.0
Odisha,Sonapur,2025-10,238.0,35.0,0.0,469.0,1391.0,1950.0,675.0
Rajasthan,Baran,2025-10,450.0,175.0,6.0,302.0,2836.0,913.0,1360.0
Rajasthan,Dhaulpur,2025-10,9.0,8.0,0.0,2.0,59.0,7.0,28.0
Rajasthan,Dungarpur,2025-10,563.0,365.0,1.0,360.0,4558.0,1657.0,1747.0
Rajasthan,Jalor,2025-10,920.0,801.0,5.0,331.0,3814.0,2232.0,2244.0
Rajasthan,Jhunjhunun,2025-10,1011.0,330.0,12.0,550.0,4416.0,2255.0,3030.0
Sikkim,East,2025-10,41.0,27.0,0.0,61.0,472.0,134.0,125.0
Karnataka,Haveri,2025-10,730.0,52.0,10.0,717.0,3465.0,1705.0,1971.0
Kerala,Wayanad,2025-10,276.0,68.0,3.0,325.0,2361.0,663.0,1660.0
Madhya Pradesh,Bhind,2025-10,610.0,321.0,33.0,530.0,3487.0,1573.0,1670.0
Madhya Pradesh,Neemuch,2025-10,654.0,109.0,0.0,235.0,1914.0,1013.0,709.0
Andhra Pradesh,N. T. R,2025-10,149.0,20.0,5.0,457.0,2417.0,711.0,442.0
Assam,Baksa,2025-10,408.0,128.0,90.0,108.0,1777.0,759.0,1359.0
Assam,Biswanath,2025-10,148.0,72.0,1.0,78.0,1331.0,397.0,935.0
Assam,Lakhimpur,2025-10,629.0,190.0,55.0,352.0,4488.0,1055.0,3140.0
Assam,Udalguri,2025-10,479.0,181.0,29.0,143.0,2123.0,792.0,2730.0
Bihar,Gopalganj,2025-10,764.0,1426.0,31.0,978.0,13248.0,2298.0,3716.0
Chhattisgarh,Balrampur,2025-10,614.0,152.0,0.0,175.0,2826.0,1383.0,1675.0
Andhra Pradesh,Chittoor,2025-10,1618.0,165.0,5.0,4209.0,11599.0,19337.0,6698.0
Gujarat,Bharuch,2025-10,447.0,61.0,9.0,371.0,2724.0,1051.0,1057.0
Gujarat,Dahod,2025-10,464.0,225.0,82.0,343.0,2621.0,1134.0,1590.0
