state,district,year_month,age_0_5,age_5_17,age_18_greater,demo_age_5_17,demo_age_17_,bio_age_5_17,bio_age_17_
Jammu & Kashmir,Srinagar,2025-11,1,0,0,0,2,3,4
Jammu & Kashmir,Srinagar,2025-12,1,0,0,0,2,0,6
Jammu & Kashmir,Udhampur,2025-12,1,0,0,0,2,0,2
Jammu and Kashmir,Anantnag,2025-09,860,103,1,428,2707,1368,1359
Jammu and Kashmir,Anantnag,2025-10,646,83,3,392,2716,1817,1171
Jammu and Kashmir,Anantnag,2025-11,836,102,25,606,4068,2880,1672
Jammu and Kashmir,Anantnag,2025-12,633,52,6,1160,5924,9075,2600
Jammu and Kashmir,Badgam,2025-09,473,85,0,100,1488,342,665
Jammu and Kashmir,Badgam,2025-10,319,42,0,64,1015,461,577
Jammu and Kashmir,Badgam,2025-11,425,41,0,145,1716,570,724
Jammu and Kashmir,Badgam,2025-12,457,22,1,258,3077,748,1238
Jammu and Kashmir,Bandipore,2025-09,366,101,2,244,1150,906,622
Jammu and Kashmir,Bandipore,2025-10,317,81,8,206,982,838,561
Jammu and Kashmir,Bandipore,2025-11,329,75,31,383,1586,759,614
Jammu and Kashmir,Bandipore,2025-12,276,51,2,496,2355,2551,1001
Jammu and Kashmir,Baramula,2025-05,136,39,12,419,2365,2233,3890
Jammu and Kashmir,Baramula,2025-09,768,162,3,442,3080,2338,2423
Jammu and Kashmir,Baramula,2025-10,480,103,6,303,2224,2042,1770
Jammu and Kashmir,Baramula,2025-11,750,147,42,587,4140,5260,2399
Jammu and Kashmir,Baramula,2025-12,1021,77,1,1224,6380,5588,3534
Jammu and Kashmir,Budgam,2025-09,218,16,0,295,647,1337,237
Jammu and Kashmir,Budgam,2025-10,174,10,3,238,370,1782,225
Jammu and Kashmir,Budgam,2025-11,211,17,9,368,649,2208,228
Jammu and Kashmir,Budgam,2025-12,190,8,3,577,1212,3074,383
Jammu and Kashmir,Doda,2025-09,270,145,0,55,785,503,638
Jammu and Kashmir,Doda,2025-10,1178,261,0,101,1279,2254,1442
Jammu and Kashmir,Doda,2025-11,858,272,10,245,1825,4155,1902
Jammu and Kashmir,Doda,2025-12,880,85,5,305,3125,2809,2395
Jammu and Kashmir,Ganderbal,2025-09,246,27,0,107,661,398,385
Jammu and Kashmir,Ganderbal,2025-10,140,10,1,82,560,408,322
Jammu and Kashmir,Ganderbal,2025-11,216,17,8,128,864,1323,414
Jammu and Kashmir,Ganderbal,2025-12,171,5,2,296,1645,2068,657
Jammu and Kashmir,Jammu,2025-09,1158,309,10,339,5304,3467,4360
Jammu and Kashmir,Jammu,2025-10,795,184,8,252,3714,7500,3180
Jammu and Kashmir,Jammu,2025-11,868,208,5,367,5287,8667,4093
Jammu and Kashmir,Jammu,2025-12,821,108,3,488,7340,6929,4992
Jammu and Kashmir,Kargil,2025-09,101,40,0,61,232,433,71
Jammu and Kashmir,Kargil,2025-10,57,41,1,46,133,244,80
Jammu and Kashmir,Kargil,2025-11,100,35,0,112,307,268,116
Jammu and Kashmir,Kargil,2025-12,128,23,0,207,511,298,191
Jammu and Kashmir,Kathua,2025-09,473,91,0,165,2228,1426,1076
Jammu and Kashmir,Kathua,2025-10,394,67,4,144,1653,2616,1001
Jammu and Kashmir,Kathua,2025-11,922,97,4,254,2516,3607,1245
Jammu and Kashmir,Kathua,2025-12,846,55,1,366,3929,3368,1807
Jammu and Kashmir,Kishtwar,2025-09,181,45,1,41,361,535,463
Jammu and Kashmir,Kishtwar,2025-10,227,59,0,52,343,631,633
Jammu and Kashmir,Kishtwar,2025-11,337,68,4,113,596,806,735
Jammu and Kashmir,Kishtwar,2025-12,313,33,1,162,1140,1496,1231
Jammu and Kashmir,Kulgam,2025-09,245,62,0,151,602,994,557
Jammu and Kashmir,Kulgam,2025-10,206,57,0,126,421,1060,413
Jammu and Kashmir,Kulgam,2025-11,283,76,9,290,1133,1693,598
Jammu and Kashmir,Kulgam,2025-12,236,37,0,405,1584,2583,970
Jammu and Kashmir,Kupwara,2025-09,671,160,0,506,2784,1477,1748
Jammu and Kashmir,Kupwara,2025-10,573,112,5,458,2473,2046,1666
Jammu and Kashmir,Kupwara,2025-11,676,113,35,685,2910,2744,1759
Jammu and Kashmir,Kupwara,2025-12,472,58,0,1032,4388,4195,2443
Jammu and Kashmir,Leh,2025-09,32,12,1,28,149,395,81
Jammu and Kashmir,Leh,2025-10,48,18,0,32,125,313,49
Jammu and Kashmir,Leh,2025-11,53,6,0,64,275,211,139
Jammu and Kashmir,Leh,2025-12,30,6,0,95,293,184,123
Jammu and Kashmir,Pulwama,2025-09,457,40,0,164,1257,613,684
Jammu and Kashmir,Pulwama,2025-10,426,30,12,204,1158,2708,807
Jammu and Kashmir,Pulwama,2025-11,450,32,2,465,2042,7208,1191
Jammu and Kashmir,Pulwama,2025-12,405,16,1,698,3193,4252,1601
Jammu and Kashmir,Punch,2025-04,142,59,10,670,3193,2567,3272
Jammu and Kashmir,Punch,2025-09,352,142,0,300,1416,1110,1059
Jammu and Kashmir,Punch,2025-10,401,118,1,247,1194,3469,1228
Jammu and Kashmir,Punch,2025-11,536,171,6,419,1349,5230,1753
Jammu and Kashmir,Punch,2025-12,632,58,0,707,2723,4894,2155
Jammu and Kashmir,Rajouri,2025-09,513,166,0,272,2223,1674,1518
Jammu and Kashmir,Rajouri,2025-10,313,121,2,191,1588,3290,1451
Jammu and Kashmir,Rajouri,2025-11,728,221,7,371,2096,6027,2317
Jammu and Kashmir,Rajouri,2025-12,517,86,0,708,3079,6349,3357
Jammu and Kashmir,Ramban,2025-09,204,132,0,121,663,801,303
Jammu and Kashmir,Ramban,2025-10,300,157,0,174,492,2324,489
Jammu and Kashmir,Ramban,2025-11,329,212,5,311,799,6102,692
Jammu and Kashmir,Ramban,2025-12,484,96,1,566,1499,5300,915
Jammu and Kashmir,Reasi,2025-09,242,113,0,80,646,759,502
Jammu and Kashmir,Reasi,2025-10,215,120,3,104,660,1189,570
Jammu and Kashmir,Reasi,2025-11,348,249,2,191,1251,1440,794
Jammu and Kashmir,Reasi,2025-12,331,88,4,286,1798,1402,1150
Jammu and Kashmir,Samba,2025-09,150,12,0,101,511,491,291
Jammu and Kashmir,Samba,2025-10,110,16,2,48,357,1103,230
Jammu and Kashmir,Samba,2025-11,143,12,7,88,593,1372,320
Jammu and Kashmir,Samba,2025-12,129,7,0,134,971,1071,402
Jammu and Kashmir,Shupiyan,2025-09,141,33,1,138,473,1088,383
Jammu and Kashmir,Shupiyan,2025-10,108,27,0,155,484,872,243
Jammu and Kashmir,Shupiyan,2025-11,108,45,0,180,537,1369,310
Jammu and Kashmir,Shupiyan,2025-12,180,23,0,382,1532,1344,566
Jammu and Kashmir,Srinagar,2025-09,1011,82,1,319,4151,1859,3113
Jammu and Kashmir,Srinagar,2025-10,653,66,33,312,4321,4364,3486
Jammu and Kashmir,Srinagar,2025-11,685,80,87,620,6730,6587,3954
Jammu and Kashmir,Srinagar,2025-12,502,42,14,959,8859,9292,5513
Jammu and Kashmir,Udhampur,2025-09,494,95,4,90,1576,1109,1255
Jammu and Kashmir,Udhampur,2025-10,343,72,4,96,1440,1959,1149
Jammu and Kashmir,Udhampur,2025-11,827,127,3,115,2155,3002,1977
Jammu and Kashmir,Udhampur,2025-12,782,55,0,238,3383,2435,3008
Jharkhand,Bokaro,2025-09,1061,845,4,888,8490,5163,4589
Jharkhand,Bokaro,2025-10,624,415,5,443,4406,3010,2977
Jharkhand,Bokaro,2025-11,1101,661,4,995,11303,3633,6069
Jharkhand,Bokaro,2025-12,719,357,4,1402,11626,5005,5751
Jharkhand,Chatra,2025-09,954,760,3,898,9195,4529,3516
Jharkhand,Chatra,2025-10,498,362,3,356,3058,1263,1462
Jharkhand,Chatra,2025-11,902,851,4,759,7182,2626,3565
Jharkhand,Chatra,2025-12,518,467,5,1205,8522,3624,3722
Jharkhand,Deoghar,2025-03,12,25,18,839,25753,5230,5790
Jharkhand,Deoghar,2025-09,1050,993,16,718,8073,2474,2208
Jharkhand,Deoghar,2025-10,768,661,60,396,4288,1865,1617
Jharkhand,Deoghar,2025-11,1384,1069,11,816,8171,2742,3686
Jharkhand,Deoghar,2025-12,933,589,12,1253,9753,4003,3364
Jharkhand,Dhanbad,2025-09,1983,1346,11,924,12362,3721,7405
Jharkhand,Dhanbad,2025-10,1394,580,7,631,6688,2227,4057
Jharkhand,Dhanbad,2025-11,1928,1040,23,1282,16336,4420,9696
Jharkhand,Dhanbad,2025-12,791,373,17,1363,15184,5023,7218
Jharkhand,Dumka,2025-09,827,963,8,719,9941,2317,3307
Jharkhand,Dumka,2025-10,496,533,13,417,5518,1867,1599
Jharkhand,Dumka,2025-11,817,850,16,798,8323,3070,3497
Jharkhand,Dumka,2025-12,434,391,2,1050,8280,2986,3673
Jharkhand,East Singhbhum,2025-09,1572,808,10,696,8827,4508,6961
Jharkhand,East Singhbhum,2025-10,985,322,11,378,4670,3103,3474
Jharkhand,East Singhbhum,2025-11,1598,540,36,850,10315,5150,7647
Jharkhand,East Singhbhum,2025-12,1593,285,18,1074,12590,4816,6409
Jharkhand,Garhwa,2025-09,1431,565,0,721,6731,3355,5261
Jharkhand,Garhwa,2025-10,771,263,7,399,3586,1499,2649
Jharkhand,Garhwa,2025-11,1453,471,7,851,7854,3228,5847
Jharkhand,Garhwa,2025-12,868,236,1,1066,9124,4837,5736
Jharkhand,Garhwa *,2025-09,87,28,0,19,518,57,452
Jharkhand,Garhwa *,2025-10,71,10,0,8,381,15,283
Jharkhand,Garhwa *,2025-11,99,17,0,7,531,37,470
Jharkhand,Garhwa *,2025-12,57,12,0,10,642,48,673
Jharkhand,Giridih,2025-09,2033,1714,21,1759,12127,4224,4115
Jharkhand,Giridih,2025-10,1258,1108,11,836,6447,2354,2543
Jharkhand,Giridih,2025-11,2101,1839,19,2069,15199,4505,5823
Jharkhand,Giridih,2025-12,1432,944,4,2611,16955,5881,4976
Jharkhand,Godda,2025-09,995,765,1,566,8694,2284,2792
Jharkhand,Godda,2025-10,507,373,3,407,6352,1882,1606
Jharkhand,Godda,2025-11,1067,652,1,1028,12781,4948,3694
Jharkhand,Godda,2025-12,590,299,1,1082,8571,4991,3378
Jharkhand,Gumla,2025-09,1281,927,2,745,8798,3136,4727
Jharkhand,Gumla,2025-10,628,398,26,447,4630,1897,2671
Jharkhand,Gumla,2025-11,881,518,15,729,7010,2782,4424
Jharkhand,Gumla,2025-12,682,264,18,1377,12399,5041,6189
Jharkhand,Hazaribag,2025-09,120,67,0,90,1527,128,533
Jharkhand,Hazaribag,2025-10,77,39,0,31,818,60,275
Jharkhand,Hazaribag,2025-11,107,73,0,97,1687,130,650
Jharkhand,Hazaribag,2025-12,54,29,0,129,1869,174,671
Jharkhand,Hazaribagh,2025-09,1234,717,0,1036,8313,2801,3001
Jharkhand,Hazaribagh,2025-10,766,447,2,585,4334,1495,1649
Jharkhand,Hazaribagh,2025-11,1239,559,15,1155,10078,2910,3401
Jharkhand,Hazaribagh,2025-12,717,260,0,1589,10712,4901,4098
Jharkhand,Jamtara,2025-09,1140,424,1,273,5655,1424,1935
Jharkhand,Jamtara,2025-10,650,308,5,200,3598,869,1097
Jharkhand,Jamtara,2025-11,849,379,6,314,4757,1306,2099
Jharkhand,Jamtara,2025-12,521,163,4,577,5489,1968,1843
Jharkhand,Khunti,2025-09,376,320,9,223,3600,1479,2986
Jharkhand,Khunti,2025-10,256,158,7,158,2234,822,1445
Jharkhand,Khunti,2025-11,351,249,4,278,3373,1203,3189
Jharkhand,Khunti,2025-12,206,102,0,380,3429,1424,2540
Jharkhand,Kodarma,2025-09,59,48,0,37,514,88,195
Jharkhand,Kodarma,2025-10,42,27,0,25,338,42,201
Jharkhand,Kodarma,2025-11,57,40,0,52,621,72,297
Jharkhand,Kodarma,2025-12,26,11,0,95,758,174,403
Jharkhand,Koderma,2025-09,767,401,0,274,2459,1310,1290
Jharkhand,Koderma,2025-10,350,235,8,199,1539,669,791
Jharkhand,Koderma,2025-11,575,303,3,343,2745,1191,1593
Jharkhand,Koderma,2025-12,404,175,1,532,3561,2404,1706
Jharkhand,Latehar,2025-09,600,384,1,634,6949,1893,1916
Jharkhand,Latehar,2025-10,202,103,5,238,2516,1104,860
Jharkhand,Latehar,2025-11,507,305,4,600,6328,1405,2078
Jharkhand,Latehar,2025-12,366,131,1,918,7380,2246,2569
Jharkhand,Lohardaga,2025-09,388,277,1,290,2521,1101,2195
Jharkhand,Lohardaga,2025-10,220,126,6,143,1265,645,974
Jharkhand,Lohardaga,2025-11,421,153,11,323,2690,782,1492
Jharkhand,Lohardaga,2025-12,603,85,0,444,3431,1478,2201
Jharkhand,Pakaur,2025-09,105,67,0,63,641,95,191
Jharkhand,Pakaur,2025-10,29,7,0,30,361,23,35
Jharkhand,Pakaur,2025-11,50,19,0,33,622,21,54
Jharkhand,Pakaur,2025-12,13,7,0,55,494,91,122
Jharkhand,Pakur,2025-09,1005,662,5,543,6330,1811,1684
Jharkhand,Pakur,2025-10,229,106,1,336,4540,582,471
Jharkhand,Pakur,2025-11,469,106,1,452,5335,420,510
Jharkhand,Pakur,2025-12,194,49,0,434,3750,1782,1264
Jharkhand,Palamau,2025-09,78,23,0,27,566,30,149
Jharkhand,Palamau,2025-10,21,8,0,15,327,32,96
Jharkhand,Palamau,2025-11,96,21,0,29,677,46,313
Jharkhand,Palamau,2025-12,25,14,0,52,655,106,247
Jharkhand,Palamu,2025-09,1933,642,18,1637,12529,4082,3616
Jharkhand,Palamu,2025-10,984,295,4,781,6917,2668,2014
Jharkhand,Palamu,2025-11,2473,764,27,2066,17883,4862,5475
Jharkhand,Palamu,2025-12,1158,293,15,2204,14976,7353,5971
Jharkhand,Pashchimi Singhbhum,2025-09,91,96,1,41,1471,271,907
Jharkhand,Pashchimi Singhbhum,2025-10,69,50,0,30,1344,117,443
Jharkhand,Pashchimi Singhbhum,2025-11,124,70,0,42,1582,187,894
Jharkhand,Pashchimi Singhbhum,2025-12,62,36,0,82,1909,259,1059
Jharkhand,Purbi Singhbhum,2025-09,271,70,0,16,1097,209,1508
Jharkhand,Purbi Singhbhum,2025-10,209,36,0,10,635,86,689
Jharkhand,Purbi Singhbhum,2025-11,228,47,0,17,1508,218,1672
Jharkhand,Purbi Singhbhum,2025-12,106,19,0,43,1540,246,1428
Jharkhand,Ramgarh,2025-09,581,392,4,471,4428,1390,1577
Jharkhand,Ramgarh,2025-10,391,223,1,237,2553,736,1026
Jharkhand,Ramgarh,2025-11,632,296,6,383,5599,1384,2126
Jharkhand,Ramgarh,2025-12,298,155,0,661,6102,1952,2235
Jharkhand,Ranchi,2025-04,552,481,87,606,5520,12941,20668
Jharkhand,Ranchi,2025-09,1954,1079,8,1279,12635,4767,8246
Jharkhand,Ranchi,2025-10,1394,687,26,764,7211,2808,4148
Jharkhand,Ranchi,2025-11,3402,1083,7,1325,13771,4926,9368
Jharkhand,Ranchi,2025-12,965,328,51,1817,17388,5889,8662
Jharkhand,Sahebganj,2025-09,977,893,9,1022,11816,2556,2251
Jharkhand,Sahebganj,2025-10,591,402,1,584,7394,1716,1328
Jharkhand,Sahebganj,2025-11,1386,1075,2,994,10811,2657,2600
Jharkhand,Sahebganj,2025-12,682,300,3,1110,8654,4742,2515
Jharkhand,Sahibganj,2025-09,53,68,0,59,557,46,114
Jharkhand,Sahibganj,2025-10,52,35,0,15,228,71,111
Jharkhand,Sahibganj,2025-11,65,67,0,39,586,86,236
Jharkhand,Sahibganj,2025-12,17,8,0,24,473,170,209
Jharkhand,Seraikela-Kharsawan,2025-09,671,337,3,357,4773,1980,3206
Jharkhand,Seraikela-Kharsawan,2025-10,444,189,19,239,3110,1463,1699
Jharkhand,Seraikela-Kharsawan,2025-11,735,286,4,482,5230,2711,3851
Jharkhand,Seraikela-Kharsawan,2025-12,548,149,4,589,5090,3067,3437
Jharkhand,Seraikela-kharsawan,2025-09,149,99,0,33,1424,164,1020
Jharkhand,Seraikela-kharsawan,2025-10,103,53,0,23,728,94,561
Jharkhand,Seraikela-kharsawan,2025-11,194,109,0,49,1842,222,1300
Jharkhand,Seraikela-kharsawan,2025-12,99,55,0,39,1824,249,1240
Jharkhand,Simdega,2025-09,622,288,0,379,5607,1457,3849
Jharkhand,Simdega,2025-10,286,97,0,190,2408,783,1561
Jharkhand,Simdega,2025-11,353,148,13,330,3545,1277,2495
Jharkhand,Simdega,2025-12,211,61,0,393,3871,2182,3762
Jharkhand,West Singhbhum,2025-09,1122,579,12,1030,13849,4253,6580
Jharkhand,West Singhbhum,2025-10,811,503,8,533,6779,2275,3658
Jharkhand,West Singhbhum,2025-11,1189,691,8,792,10504,2832,5958
Jharkhand,West Singhbhum,2025-12,769,376,4,907,9405,4690,8195
Karnataka,Bagalkot,2025-09,2055,384,34,1232,5590,3224,3491
Karnataka,Bagalkot,2025-10,1080,189,7,1221,4414,2451,2618
Karnataka,Bagalkot,2025-11,1289,192,30,1590,5740,3401,3598
Karnataka,Bagalkot,2025-12,1734,135,13,1992,7552,4762,3955
Karnataka,Bagalkot *,2025-09,77,8,0,48,180,60,196
Karnataka,Bagalkot *,2025-10,51,6,0,32,203,27,148
Karnataka,Bagalkot *,2025-11,53,7,0,33,255,57,204
Karnataka,Bagalkot *,2025-12,37,10,0,27,307,98,235
Karnataka,Ballari,2025-09,893,114,24,279,1848,2140,1093
Karnataka,Ballari,2025-10,425,52,6,295,1394,1324,800
Karnataka,Ballari,2025-11,618,53,24,421,1704,1899,945
Karnataka,Ballari,2025-12,514,48,10,567,3012,3788,1314
Karnataka,Bangalore,2025-09,1661,354,1,695,8882,3534,12288
Karnataka,Bangalore,2025-10,1218,318,2,535,7550,3280,9244
Karnataka,Bangalore,2025-11,1649,346,0,838,10095,5100,11898
Karnataka,Bangalore,2025-12,1248,218,1,1045,13412,6707,14628
Karnataka,Bangalore Rural,2025-05,176,35,29,541,2890,3142,2161
Karnataka,Bangalore Rural,2025-09,568,62,27,344,3553,1276,1827
Karnataka,Bangalore Rural,2025-10,413,52,31,379,3078,1119,1358
Karnataka,Bangalore Rural,2025-11,524,61,37,587,4776,1582,1945
Karnataka,Bangalore Rural,2025-12,570,57,2,720,6286,3248,2530
Karnataka,Belagavi,2025-09,2418,254,25,1000,5653,4210,2081
Karnataka,Belagavi,2025-10,1387,134,30,921,4242,3200,1373
Karnataka,Belagavi,2025-11,1806,125,58,1521,6380,4534,1944
Karnataka,Belagavi,2025-12,1452,109,7,1887,8838,10431,2533
Karnataka,Belgaum,2025-09,2097,363,1,1141,8939,3281,5607
Karnataka,Belgaum,2025-10,1127,186,1,1026,6836,2957,4901
Karnataka,Belgaum,2025-11,1463,201,0,1426,9550,3503,6003
Karnataka,Belgaum,2025-12,1174,130,0,1858,13258,7182,7399
Karnataka,Bellary,2025-09,1407,285,0,497,4561,2416,3865
Karnataka,Bellary,2025-10,645,130,0,455,3322,1727,3630
Karnataka,Bellary,2025-11,750,109,1,618,4257,2156,3717
Karnataka,Bellary,2025-12,821,72,0,791,6004,3591,4733
Karnataka,Bengaluru,2025-04,5774,1026,1047,2886,20115,19925,19444
Karnataka,Bengaluru,2025-05,2659,1723,869,5452,29444,22508,19332
Karnataka,Bengaluru,2025-09,3557,1001,559,2765,24380,10062,12320
Karnataka,Bengaluru,2025-10,2486,849,413,2839,20811,8060,7953
Karnataka,Bengaluru,2025-11,3349,1292,706,4542,31875,13752,10497
Karnataka,Bengaluru,2025-12,2616,841,213,5839,43605,22455,15425
Karnataka,Bengaluru Rural,2025-09,0,1,0,4,20,2,0
Karnataka,Bengaluru Rural,2025-10,1,0,0,2,11,0,2
Karnataka,Bengaluru South,2025-09,1,0,2,56,544,0,14
Karnataka,Bengaluru South,2025-10,2,27,0,68,567,3,21
Karnataka,Bengaluru South,2025-11,6,96,2,83,966,13,31
Karnataka,Bengaluru South,2025-12,6,60,1,119,1311,7,57
Karnataka,Bidar,2025-07,107,52,10,309,1778,5568,5477
Karnataka,Bidar,2025-09,1237,367,6,683,4804,3634,3809
Karnataka,Bidar,2025-10,790,155,8,656,3831,3033,3161
Karnataka,Bidar,2025-11,1045,220,36,1011,6009,4301,4146
Karnataka,Bidar,2025-12,781,102,4,1380,7269,6428,5110
Karnataka,Bijapur,2025-09,1375,440,1,693,4584,1768,3746
Karnataka,Bijapur,2025-10,592,190,2,385,3243,1276,2226
Karnataka,Bijapur,2025-11,669,175,1,614,4430,1755,2770
Karnataka,Bijapur,2025-12,660,125,1,855,6264,3103,4208
Karnataka,Bijapur(KAR),2025-11,2,0,0,0,1,2,5
Karnataka,Chamarajanagar,2025-09,72,10,0,17,174,72,213
Karnataka,Chamarajanagar,2025-10,55,5,0,19,191,36,159
Karnataka,Chamarajanagar,2025-11,77,1,0,23,268,52,148
Karnataka,Chamarajanagar,2025-12,28,1,0,26,392,123,250
Karnataka,Chamarajanagar *,2025-09,8,0,0,3,18,3,12
Karnataka,Chamarajanagar *,2025-10,8,0,0,0,3,2,14
Karnataka,Chamarajanagar *,2025-11,4,0,0,0,11,4,11
Karnataka,Chamarajanagar *,2025-12,3,0,0,2,19,7,9
Karnataka,Chamrajanagar,2025-09,594,88,8,296,1870,2237,1247
Karnataka,Chamrajanagar,2025-10,442,49,6,255,1636,985,868
Karnataka,Chamrajanagar,2025-11,620,59,9,341,2084,1353,1204
Karnataka,Chamrajanagar,2025-12,332,20,0,330,3159,3043,1742
Karnataka,Chamrajnagar,2025-09,96,13,0,29,403,101,265
Karnataka,Chamrajnagar,2025-10,75,4,0,25,293,54,233
Karnataka,Chamrajnagar,2025-11,102,5,0,33,408,66,271
Karnataka,Chamrajnagar,2025-12,83,2,0,32,661,186,380
Karnataka,Chickmagalur,2025-09,326,27,0,128,2031,432,1362
Karnataka,Chickmagalur,2025-10,226,25,0,147,1509,513,1145
Karnataka,Chickmagalur,2025-11,319,30,0,190,2087,476,1588
Karnataka,Chickmagalur,2025-12,258,20,0,240,2522,869,1807
Karnataka,Chikkaballapur,2025-09,903,94,5,380,3838,1439,1902
Karnataka,Chikkaballapur,2025-10,594,68,0,394,2840,1142,1377
Karnataka,Chikkaballapur,2025-11,707,78,0,583,4320,1896,1966
Karnataka,Chikkaballapur,2025-12,638,56,9,800,6435,2997,2691
Karnataka,Chikkamagaluru,2025-09,294,28,19,168,1085,626,490
Karnataka,Chikkamagaluru,2025-10,207,19,9,155,958,606,348
Karnataka,Chikkamagaluru,2025-11,302,29,10,252,1414,787,467
Karnataka,Chikkamagaluru,2025-12,215,19,0,329,2058,1285,617
Karnataka,Chikmagalur,2025-09,37,3,0,10,181,22,176
Karnataka,Chikmagalur,2025-10,32,2,0,11,133,17,109
Karnataka,Chikmagalur,2025-11,40,3,0,9,154,23,198
Karnataka,Chikmagalur,2025-12,36,1,0,12,202,30,198
Karnataka,Chitradurga,2025-09,1053,94,5,436,4794,2001,2594
Karnataka,Chitradurga,2025-10,804,74,15,538,3874,1949,2222
Karnataka,Chitradurga,2025-11,872,72,17,724,5751,2427,2769
Karnataka,Chitradurga,2025-12,1313,86,8,1308,8112,4584,4121
Karnataka,Dakshina Kannada,2025-09,1658,119,5,882,6922,2804,3512
Karnataka,Dakshina Kannada,2025-10,1262,152,42,1158,6014,2783,2711
Karnataka,Dakshina Kannada,2025-11,1659,176,30,1431,8942,4430,3526
Karnataka,Dakshina Kannada,2025-12,1317,83,2,1568,11369,5589,3343
Karnataka,Davanagere,2025-09,161,10,0,25,731,99,1072
Karnataka,Davanagere,2025-10,68,16,0,30,489,61,681
Karnataka,Davanagere,2025-11,114,12,0,30,572,59,799
Karnataka,Davanagere,2025-12,94,8,0,39,940,105,719
Karnataka,Davangere,2025-09,1316,111,9,537,4315,3297,5316
Karnataka,Davangere,2025-10,738,92,7,541,2872,2231,3262
Karnataka,Davangere,2025-11,849,84,26,696,4156,2477,4175
Karnataka,Davangere,2025-12,1513,65,3,877,5686,4535,3800
Karnataka,Dharwad,2025-09,1536,111,3,876,5270,2658,3663
Karnataka,Dharwad,2025-10,986,104,7,659,3598,2528,2853
Karnataka,Dharwad,2025-11,1341,94,9,1056,5585,3105,3866
Karnataka,Dharwad,2025-12,870,42,0,1167,7915,4997,4305
Karnataka,Gadag,2025-09,1786,141,19,582,3061,1660,1566
Karnataka,Gadag,2025-10,591,53,1,571,2421,1301,1458
Karnataka,Gadag,2025-11,1059,104,0,771,3232,1465,1759
Karnataka,Gadag,2025-12,652,51,0,1007,4443,2535,2020
Karnataka,Gadag *,2025-09,59,8,0,32,158,41,122
Karnataka,Gadag *,2025-10,16,0,0,23,121,25,125
Karnataka,Gadag *,2025-11,39,1,0,17,162,27,96
Karnataka,Gadag *,2025-12,21,1,0,24,172,63,147
Karnataka,Gulbarga,2025-09,1151,235,0,428,3782,1708,3786
Karnataka,Gulbarga,2025-10,741,145,0,373,3310,1518,3487
Karnataka,Gulbarga,2025-11,960,208,1,519,4114,1947,4078
Karnataka,Gulbarga,2025-12,798,115,2,844,6457,3269,6226
Karnataka,Hasan,2025-09,266,12,0,78,1804,163,843
Karnataka,Hasan,2025-10,180,10,0,93,1514,186,814
Karnataka,Hasan,2025-11,261,15,0,147,2167,285,1012
Karnataka,Hasan,2025-12,237,12,0,123,2451,372,1438
Karnataka,Hassan,2025-09,728,33,0,430,3240,1459,1493
Karnataka,Hassan,2025-10,462,29,2,496,2935,1536,1277
Karnataka,Hassan,2025-11,625,53,16,648,4080,2487,1853
Karnataka,Hassan,2025-12,518,27,1,784,5614,3685,2324
Karnataka,Haveri,2025-09,1233,118,22,782,4202,2122,2885
Karnataka,Haveri,2025-10,730,52,10,717,3465,1705,1971
Karnataka,Haveri,2025-11,1015,58,17,1018,4913,2017,2520
Karnataka,Haveri,2025-12,939,38,10,1173,6284,3727,3381
Karnataka,Haveri *,2025-09,30,1,0,18,150,29,153
Karnataka,Haveri *,2025-10,23,1,0,16,96,31,123
Karnataka,Haveri *,2025-11,27,4,0,18,137,29,136
Karnataka,Haveri *,2025-12,31,0,0,10,239,62,217
Karnataka,Kalaburagi,2025-04,560,31,17,597,2029,4184,2891
Karnataka,Kalaburagi,2025-09,1093,215,10,689,3321,3672,1884
Karnataka,Kalaburagi,2025-10,726,92,4,586,2771,2778,1494
Karnataka,Kalaburagi,2025-11,976,164,53,774,3534,4243,1916
Karnataka,Kalaburagi,2025-12,741,100,0,993,4976,7385,2771
Karnataka,Kodagu,2025-09,262,20,12,175,1686,462,772
Karnataka,Kodagu,2025-10,230,27,9,205,1652,470,627
Karnataka,Kodagu,2025-11,300,18,20,187,1918,615,887
Karnataka,Kodagu,2025-12,303,10,0,274,2783,849,814
Karnataka,Kolar,2025-09,1129,103,7,634,4991,2288,2974
Karnataka,Kolar,2025-10,698,67,6,491,3499,1747,1946
Karnataka,Kolar,2025-11,1305,94,15,789,5103,2556,2810
Karnataka,Kolar,2025-12,709,50,3,903,6649,5344,3750
Karnataka,Koppal,2025-09,1395,278,11,720,4828,2462,3746
Karnataka,Koppal,2025-10,793,136,9,558,2856,1860,1889
Karnataka,Koppal,2025-11,1447,140,15,828,4601,2296,2497
Karnataka,Koppal,2025-12,1117,96,14,1037,6376,3743,3348
Karnataka,Mandya,2025-09,832,45,1,334,4086,1574,2749
Karnataka,Mandya,2025-10,706,29,29,458,3842,2181,2511
Karnataka,Mandya,2025-11,1000,42,13,562,5506,3401,3187
Karnataka,Mandya,2025-12,863,34,0,650,7371,4239,3699
Karnataka,Mysore,2025-09,739,63,1,267,3439,1355,3373
Karnataka,Mysore,2025-10,681,48,0,243,3538,1302,2682
Karnataka,Mysore,2025-11,760,57,0,305,4561,1996,3720
Karnataka,Mysore,2025-12,677,46,1,410,5465,3325,3840
Karnataka,Mysuru,2025-04,456,19,10,507,3128,3719,3149
