state,district,date,month_date,age_0_5,age_5_17,age_18_greater,demo_age_5_17,demo_age_17_,bio_age_5_17,bio_age_17_,enrolments,total_demo_updates,total_bio_updates,total_enrolment_prev_1,total_demo_updates_prev_1,total_bio_updates_prev_1,enrolment_diff_1,demo_updates_diff_1,bio_updates_diff_1,year,month,target_enrolment_next_month,lag_1,lag_2,lag_3,lag_6,lag_12,roll_3m_mean,roll_3m_median,roll_3m_std,roll_6m_mean,roll_6m_median,roll_6m_std,has_full_history
Haryana,Sonipat,2025-11,2025-11-01,1241.0,74.0,3.0,870.0,5971.0,3544.0,4387.0,1318.0,6841.0,7931.0,842.0,3787.0,5634.0,476.0,3054.0,2297.0,2025,11,760.0,842.0,1270.0,,,,1056.0,1056.0,302.64170234784234,1056.0,1056.0,302.64170234784234,True
Haryana,Yamuna Nagar,2025-10,2025-10-01,613.0,15.0,1.0,333.0,3100.0,2288.0,3065.0,629.0,3433.0,5353.0,1007.0,3921.0,7360.0,-378.0,-488.0,-2007.0,2025,10,1071.0,,,,,,,,,,,,False
Haryana,Yamuna Nagar,2025-11,2025-11-01,1032.0,34.0,5.0,778.0,6354.0,3873.0,5701.0,1071.0,7132.0,9574.0,629.0,3433.0,5353.0,442.0,3699.0,4221.0,2025,11,689.0,629.0,,,,,629.0,629.0,,629.0,629.0,,True
Haryana,Yamunanagar,2025-10,2025-10-01,14.0,2.0,0.0,3.0,61.0,21.0,68.0,16.0,64.0,89.0,16.0,88.0,90.0,0.0,-24.0,-1.0,2025,10,16.0,,,,,,,,,,,,False
Haryana,Yamunanagar,2025-11,2025-11-01,16.0,0.0,0.0,11.0,137.0,37.0,110.0,16.0,148.0,147.0,16.0,64.0,89.0,0.0,84.0,58.0,2025,11,11.0,16.0,,,,,16.0,16.0,,16.0,16.0,,True
Himachal Pradesh,Bilaspur,2025-09,2025-09-01,254.0,3.0,0.0,212.0,1518.0,611.0,1079.0,257.0,1730.0,1690.0,2578.0,13763.0,11585.0,-2321.0,-12033.0,-9895.0,2025,9,227.0,,,,,,,,,,,,False
Himachal Pradesh,Bilaspur,2025-10,2025-10-01,222.0,5.0,0.0,125.0,600.0,1526.0,605.0,227.0,725.0,2131.0,257.0,1730.0,1690.0,-30.0,-1005.0,441.0,2025,10,1700.0,257.0,,,,,257.0,257.0,,257.0,257.0,,True
Himachal Pradesh,Bilaspur,2025-11,2025-11-01,305.0,4.0,0.0,170.0,917.0,1948.0,960.0,309.0,1087.0,2908.0,1700.0,12116.0,15027.0,-1391.0,-11029.0,-12119.0,2025,11,1946.0,227.0,257.0,,,,242.0,242.0,21.213203435596427,242.0,242.0,21.213203435596427,True
Himachal Pradesh,Chamba,2025-10,2025-10-01,355.0,13.0,2.0,288.0,1793.0,1559.0,756.0,370.0,2081.0,2315.0,384.0,4991.0,2441.0,-14.0,-2910.0,-126.0,2025,10,600.0,,,,,,,,,,,,False
Himachal Pradesh,Chamba,2025-11,2025-11-01,579.0,18.0,3.0,738.0,2573.0,4669.0,1244.0,600.0,3311.0,5913.0,370.0,2081.0,2315.0,230.0,1230.0,3598.0,2025,11,303.0,370.0,,,,,370.0,370.0,,370.0,370.0,,True
Himachal Pradesh,Hamirpur,2025-09,2025-09-01,271.0,4.0,0.0,202.0,1427.0,1118.0,1105.0,275.0,1629.0,2223.0,1371.0,9063.0,6476.0,-1096.0,-7434.0,-4253.0,2025,9,574.0,,,,,,,,,,,,False
Himachal Pradesh,Hamirpur,2025-10,2025-10-01,292.0,5.0,0.0,99.0,825.0,1425.0,798.0,297.0,924.0,2223.0,574.0,3536.0,3311.0,-277.0,-2612.0,-1088.0,2025,10,934.0,275.0,,,,,275.0,275.0,,275.0,275.0,,True
Himachal Pradesh,Hamirpur,2025-11,2025-11-01,389.0,5.0,0.0,220.0,1347.0,2187.0,1189.0,394.0,1567.0,3376.0,934.0,9846.0,6190.0,-540.0,-8279.0,-2814.0,2025,11,586.0,297.0,275.0,,,,286.0,286.0,15.556349186104045,286.0,286.0,15.556349186104045,True
Himachal Pradesh,Kangra,2025-10,2025-10-01,901.0,15.0,4.0,429.0,3302.0,5603.0,2307.0,920.0,3731.0,7910.0,1231.0,8238.0,7348.0,-311.0,-4507.0,562.0,2025,10,1193.0,,,,,,,,,,,,False
Himachal Pradesh,Kangra,2025-11,2025-11-01,1165.0,20.0,8.0,733.0,5137.0,8761.0,3952.0,1193.0,5870.0,12713.0,920.0,3731.0,7910.0,273.0,2139.0,4803.0,2025,11,622.0,920.0,,,,,920.0,920.0,,920.0,920.0,,True
Himachal Pradesh,Kinnaur,2025-10,2025-10-01,26.0,0.0,1.0,27.0,129.0,319.0,131.0,27.0,156.0,450.0,51.0,341.0,265.0,-24.0,-185.0,185.0,2025,10,50.0,,,,,,,,,,,,False
Himachal Pradesh,Kinnaur,2025-11,2025-11-01,42.0,4.0,4.0,43.0,221.0,556.0,191.0,50.0,264.0,747.0,27.0,156.0,450.0,23.0,108.0,297.0,2025,11,35.0,27.0,,,,,27.0,27.0,,27.0,27.0,,True
Himachal Pradesh,Kullu,2025-10,2025-10-01,215.0,14.0,18.0,144.0,1053.0,1539.0,402.0,247.0,1197.0,1941.0,209.0,2151.0,875.0,38.0,-954.0,1066.0,2025,10,466.0,,,,,,,,,,,,False
Himachal Pradesh,Kullu,2025-11,2025-11-01,392.0,39.0,35.0,278.0,1829.0,2463.0,847.0,466.0,2107.0,3310.0,247.0,1197.0,1941.0,219.0,910.0,1369.0,2025,11,203.0,247.0,,,,,247.0,247.0,,247.0,247.0,,True
Himachal Pradesh,Lahul & Spiti,2025-10,2025-10-01,6.0,1.0,0.0,0.0,55.0,20.0,93.0,7.0,55.0,113.0,13.0,63.0,99.0,-6.0,-8.0,14.0,2025,10,15.0,,,,,,,,,,,,False
Himachal Pradesh,Lahul & Spiti,2025-11,2025-11-01,15.0,0.0,0.0,1.0,73.0,24.0,117.0,15.0,74.0,141.0,7.0,55.0,113.0,8.0,19.0,28.0,2025,11,3.0,7.0,,,,,7.0,7.0,,7.0,7.0,,True
Himachal Pradesh,Lahul and Spiti,2025-10,2025-10-01,6.0,0.0,0.0,11.0,27.0,77.0,27.0,6.0,38.0,104.0,11.0,32.0,80.0,-5.0,6.0,24.0,2025,10,10.0,,,,,,,,,,,,False
Himachal Pradesh,Lahul and Spiti,2025-11,2025-11-01,10.0,0.0,0.0,19.0,55.0,114.0,39.0,10.0,74.0,153.0,6.0,38.0,104.0,4.0,36.0,49.0,2025,11,5.0,6.0,,,,,6.0,6.0,,6.0,6.0,,True
Himachal Pradesh,Mandi,2025-10,2025-10-01,563.0,12.0,3.0,293.0,1590.0,4595.0,1907.0,578.0,1883.0,6502.0,689.0,3718.0,4620.0,-111.0,-1835.0,1882.0,2025,10,760.0,,,,,,,,,,,,False
Himachal Pradesh,Mandi,2025-11,2025-11-01,745.0,10.0,5.0,440.0,2338.0,5565.0,2810.0,760.0,2778.0,8375.0,578.0,1883.0,6502.0,182.0,895.0,1873.0,2025,11,487.0,578.0,,,,,578.0,578.0,,578.0,578.0,,True
Himachal Pradesh,Shimla,2025-10,2025-10-01,375.0,35.0,10.0,207.0,1430.0,3052.0,1093.0,420.0,1637.0,4145.0,444.0,4110.0,2913.0,-24.0,-2473.0,1232.0,2025,10,538.0,,,,,,,,,,,,False
Himachal Pradesh,Shimla,2025-11,2025-11-01,495.0,36.0,7.0,425.0,2510.0,4431.0,1772.0,538.0,2935.0,6203.0,420.0,1637.0,4145.0,118.0,1298.0,2058.0,2025,11,268.0,420.0,,,,,420.0,420.0,,420.0,420.0,,True
Himachal Pradesh,Sirmaur,2025-10,2025-10-01,289.0,13.0,2.0,185.0,1127.0,1328.0,593.0,304.0,1312.0,1921.0,512.0,2960.0,2115.0,-208.0,-1648.0,-194.0,2025,10,511.0,,,,,,,,,,,,False
Himachal Pradesh,Sirmaur,2025-11,2025-11-01,498.0,11.0,2.0,336.0,1730.0,1995.0,1041.0,511.0,2066.0,3036.0,304.0,1312.0,1921.0,207.0,754.0,1115.0,2025,11,257.0,304.0,,,,,304.0,304.0,,304.0,304.0,,True
Himachal Pradesh,Solan,2025-10,2025-10-01,246.0,16.0,2.0,147.0,883.0,2136.0,880.0,264.0,1030.0,3016.0,332.0,2221.0,2220.0,-68.0,-1191.0,796.0,2025,10,385.0,,,,,,,,,,,,False
Himachal Pradesh,Solan,2025-11,2025-11-01,372.0,12.0,1.0,238.0,1289.0,3054.0,1311.0,385.0,1527.0,4365.0,264.0,1030.0,3016.0,121.0,497.0,1349.0,2025,11,195.0,264.0,,,,,264.0,264.0,,264.0,264.0,,True
Himachal Pradesh,Una,2025-10,2025-10-01,327.0,4.0,0.0,120.0,933.0,2326.0,949.0,331.0,1053.0,3275.0,345.0,3295.0,2858.0,-14.0,-2242.0,417.0,2025,10,349.0,,,,,,,,,,,,False
Himachal Pradesh,Una,2025-11,2025-11-01,345.0,4.0,0.0,178.0,1246.0,2281.0,1289.0,349.0,1424.0,3570.0,331.0,1053.0,3275.0,18.0,371.0,295.0,2025,11,222.0,331.0,,,,,331.0,331.0,,331.0,331.0,,True
Jammu & Kashmir,Baramula,2025-09,2025-09-01,16.0,1.0,0.0,3.0,18.0,4.0,15.0,17.0,21.0,19.0,933.0,3522.0,4761.0,-916.0,-3501.0,-4742.0,2025,9,9.0,,,,,,,,,,,,False
Jammu & Kashmir,Baramula,2025-10,2025-10-01,9.0,0.0,0.0,0.0,20.0,2.0,5.0,9.0,20.0,7.0,17.0,21.0,19.0,-8.0,-1.0,-12.0,2025,10,589.0,17.0,,,,,17.0,17.0,,17.0,17.0,,True
Jammu & Kashmir,Baramula,2025-11,2025-11-01,9.0,2.0,0.0,2.0,29.0,9.0,14.0,11.0,31.0,23.0,589.0,2527.0,3812.0,-578.0,-2496.0,-3789.0,2025,11,939.0,9.0,17.0,,,,13.0,13.0,5.656854249492381,13.0,13.0,5.656854249492381,True
Jammu & Kashmir,Jammu,2025-09,2025-09-01,15.0,4.0,0.0,3.0,40.0,7.0,51.0,19.0,43.0,58.0,1477.0,5643.0,7827.0,-1458.0,-5600.0,-7769.0,2025,9,987.0,,,,,,,,,,,,False
Jammu & Kashmir,Jammu,2025-10,2025-10-01,16.0,1.0,0.0,1.0,24.0,11.0,43.0,17.0,25.0,54.0,987.0,3966.0,10680.0,-970.0,-3941.0,-10626.0,2025,10,1081.0,19.0,,,,,19.0,19.0,,19.0,19.0,,True
Jammu & Kashmir,Jammu,2025-11,2025-11-01,16.0,4.0,0.0,2.0,53.0,6.0,49.0,20.0,55.0,55.0,1081.0,5654.0,12760.0,-1061.0,-5599.0,-12705.0,2025,11,932.0,17.0,19.0,,,,18.0,18.0,1.4142135623730951,18.0,18.0,1.4142135623730951,True
Jammu & Kashmir,Kargil,2025-09,2025-09-01,1.0,0.0,0.0,0.0,4.0,0.0,1.0,1.0,4.0,1.0,145.0,268.0,464.0,-144.0,-264.0,-463.0,2025,9,82.0,,,,,,,,,,,,False
Jammu & Kashmir,Kargil,2025-11,2025-11-01,0.0,2.0,0.0,0.0,4.0,0.0,1.0,2.0,4.0,1.0,99.0,179.0,324.0,-97.0,-175.0,-323.0,2025,11,131.0,1.0,,,,,1.0,1.0,,1.0,1.0,,True
Jammu & Kashmir,Kathua,2025-09,2025-09-01,2.0,0.0,0.0,0.0,13.0,4.0,0.0,2.0,13.0,4.0,564.0,2393.0,2502.0,-562.0,-2380.0,-2498.0,2025,9,465.0,,,,,,,,,,,,False
Jammu & Kashmir,Kathua,2025-11,2025-11-01,1.0,0.0,0.0,3.0,9.0,9.0,7.0,1.0,12.0,16.0,1023.0,2770.0,4852.0,-1022.0,-2758.0,-4836.0,2025,11,5.0,2.0,,,,,2.0,2.0,,2.0,2.0,,True
Jammu & Kashmir,Kathua,2025-12,2025-12-01,5.0,0.0,0.0,0.0,20.0,6.0,8.0,5.0,20.0,14.0,1.0,12.0,16.0,4.0,8.0,-2.0,2025,12,902.0,1.0,2.0,,,,1.5,1.5,0.7071067811865476,1.5,1.5,0.7071067811865476,True
Jammu & Kashmir,Kupwara,2025-10,2025-10-01,3.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,1.0,1.0,690.0,2931.0,3712.0,-687.0,-2930.0,-3711.0,2025,10,824.0,,,,,,,,,,,,False
Jammu & Kashmir,Kupwara,2025-11,2025-11-01,4.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,1.0,1.0,824.0,3595.0,4503.0,-820.0,-3594.0,-4502.0,2025,11,530.0,3.0,,,,,3.0,3.0,,3.0,3.0,,True
Jammu & Kashmir,Srinagar,2025-11,2025-11-01,1.0,0.0,0.0,0.0,2.0,3.0,4.0,1.0,2.0,7.0,852.0,7350.0,10541.0,-851.0,-7348.0,-10534.0,2025,11,558.0,,,,,,,,,,,,False
Jammu & Kashmir,Udhampur,2025-12,2025-12-01,1.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,2.0,2.0,957.0,2270.0,4979.0,-956.0,-2268.0,-4977.0,2025,12,837.0,,,,,,,,,,,,False
Jammu and Kashmir,Anantnag,2025-10,2025-10-01,646.0,83.0,3.0,392.0,2716.0,1817.0,1171.0,732.0,3108.0,2988.0,964.0,3135.0,2727.0,-232.0,-27.0,261.0,2025,10,963.0,,,,,,,,,,,,False
Jammu and Kashmir,Anantnag,2025-11,2025-11-01,836.0,102.0,25.0,606.0,4068.0,2880.0,1672.0,963.0,4674.0,4552.0,732.0,3108.0,2988.0,231.0,1566.0,1564.0,2025,11,691.0,732.0,,,,,732.0,732.0,,732.0,732.0,,True
Jammu and Kashmir,Anantnag,2025-12,2025-12-01,633.0,52.0,6.0,1160.0,5924.0,9075.0,2600.0,691.0,7084.0,11675.0,963.0,4674.0,4552.0,-272.0,2410.0,7123.0,2025,12,2.0,963.0,732.0,,,,847.5,847.5,163.3416664540925,847.5,847.5,163.3416664540925,True
Jammu and Kashmir,Badgam,2025-10,2025-10-01,319.0,42.0,0.0,64.0,1015.0,461.0,577.0,361.0,1079.0,1038.0,558.0,1588.0,1007.0,-197.0,-509.0,31.0,2025,10,466.0,,,,,,,,,,,,False
Jammu and Kashmir,Badgam,2025-11,2025-11-01,425.0,41.0,0.0,145.0,1716.0,570.0,724.0,466.0,1861.0,1294.0,361.0,1079.0,1038.0,105.0,782.0,256.0,2025,11,480.0,361.0,,,,,361.0,361.0,,361.0,361.0,,True
Jammu and Kashmir,Bandipore,2025-10,2025-10-01,317.0,81.0,8.0,206.0,982.0,838.0,561.0,406.0,1188.0,1399.0,469.0,1394.0,1528.0,-63.0,-206.0,-129.0,2025,10,435.0,,,,,,,,,,,,False
Jammu and Kashmir,Bandipore,2025-11,2025-11-01,329.0,75.0,31.0,383.0,1586.0,759.0,614.0,435.0,1969.0,1373.0,406.0,1188.0,1399.0,29.0,781.0,-26.0,2025,11,329.0,406.0,,,,,406.0,406.0,,406.0,406.0,,True
Jammu and Kashmir,Baramula,2025-09,2025-09-01,768.0,162.0,3.0,442.0,3080.0,2338.0,2423.0,933.0,3522.0,4761.0,187.0,2784.0,6123.0,746.0,738.0,-1362.0,2025,9,17.0,,,,,,,,,,,,False
Jammu and Kashmir,Baramula,2025-10,2025-10-01,480.0,103.0,6.0,303.0,2224.0,2042.0,1770.0,589.0,2527.0,3812.0,9.0,20.0,7.0,580.0,2507.0,3805.0,2025,10,11.0,933.0,,,,,933.0,933.0,,933.0,933.0,,True
Jammu and Kashmir,Baramula,2025-11,2025-11-01,750.0,147.0,42.0,587.0,4140.0,5260.0,2399.0,939.0,4727.0,7659.0,11.0,31.0,23.0,928.0,4696.0,7636.0,2025,11,1099.0,589.0,933.0,,,,761.0,761.0,243.24473272817235,761.0,761.0,243.24473272817235,True
Jammu and Kashmir,Baramula,2025-12,2025-12-01,1021.0,77.0,1.0,1224.0,6380.0,5588.0,3534.0,1099.0,7604.0,9122.0,939.0,4727.0,7659.0,160.0,2877.0,1463.0,2025,12,10.0,939.0,589.0,933.0,,,820.3333333333334,933.0,200.363003903748,820.3333333333334,933.0,200.363003903748,True
Jammu and Kashmir,Budgam,2025-10,2025-10-01,174.0,10.0,3.0,238.0,370.0,1782.0,225.0,187.0,608.0,2007.0,234.0,942.0,1574.0,-47.0,-334.0,433.0,2025,10,237.0,,,,,,,,,,,,False
Jammu and Kashmir,Budgam,2025-11,2025-11-01,211.0,17.0,9.0,368.0,649.0,2208.0,228.0,237.0,1017.0,2436.0,187.0,608.0,2007.0,50.0,409.0,429.0,2025,11,201.0,187.0,,,,,187.0,187.0,,187.0,187.0,,True
Jammu and Kashmir,Doda,2025-10,2025-10-01,1178.0,261.0,0.0,101.0,1279.0,2254.0,1442.0,1439.0,1380.0,3696.0,415.0,840.0,1141.0,1024.0,540.0,2555.0,2025,10,1140.0,,,,,,,,,,,,False
Jammu and Kashmir,Doda,2025-11,2025-11-01,858.0,272.0,10.0,245.0,1825.0,4155.0,1902.0,1140.0,2070.0,6057.0,1439.0,1380.0,3696.0,-299.0,690.0,2361.0,2025,11,970.0,1439.0,,,,,1439.0,1439.0,,1439.0,1439.0,,True
Jammu and Kashmir,Ganderbal,2025-10,2025-10-01,140.0,10.0,1.0,82.0,560.0,408.0,322.0,151.0,642.0,730.0,273.0,768.0,783.0,-122.0,-126.0,-53.0,2025,10,241.0,,,,,,,,,,,,False
Jammu and Kashmir,Ganderbal,2025-11,2025-11-01,216.0,17.0,8.0,128.0,864.0,1323.0,414.0,241.0,992.0,1737.0,151.0,642.0,730.0,90.0,350.0,1007.0,2025,11,178.0,151.0,,,,,151.0,151.0,,151.0,151.0,,True
Jammu and Kashmir,Jammu,2025-10,2025-10-01,795.0,184.0,8.0,252.0,3714.0,7500.0,3180.0,987.0,3966.0,10680.0,19.0,43.0,58.0,968.0,3923.0,10622.0,2025,10,17.0,,,,,,,,,,,,False
Jammu and Kashmir,Jammu,2025-11,2025-11-01,868.0,208.0,5.0,367.0,5287.0,8667.0,4093.0,1081.0,5654.0,12760.0,17.0,25.0,54.0,1064.0,5629.0,12706.0,2025,11,20.0,987.0,,,,,987.0,987.0,,987.0,987.0,,True
Jammu and Kashmir,Jammu,2025-12,2025-12-01,821.0,108.0,3.0,488.0,7340.0,6929.0,4992.0,932.0,7828.0,11921.0,20.0,55.0,55.0,912.0,7773.0,11866.0,2025,12,6.0,1081.0,987.0,,,,1034.0,1034.0,66.46803743153546,1034.0,1034.0,66.46803743153546,True
Jammu and Kashmir,Kargil,2025-10,2025-10-01,57.0,41.0,1.0,46.0,133.0,244.0,80.0,99.0,179.0,324.0,82.0,170.0,221.0,17.0,9.0,103.0,2025,10,2.0,,,,,,,,,,,,False
Jammu and Kashmir,Kargil,2025-11,2025-11-01,100.0,35.0,0.0,112.0,307.0,268.0,116.0,135.0,419.0,384.0,131.0,358.0,210.0,4.0,61.0,174.0,2025,11,134.0,99.0,,,,,99.0,99.0,,99.0,99.0,,True
Jammu and Kashmir,Kathua,2025-10,2025-10-01,394.0,67.0,4.0,144.0,1653.0,2616.0,1001.0,465.0,1797.0,3617.0,2.0,13.0,4.0,463.0,1784.0,3613.0,2025,10,1023.0,,,,,,,,,,,,False
Jammu and Kashmir,Kathua,2025-11,2025-11-01,922.0,97.0,4.0,254.0,2516.0,3607.0,1245.0,1023.0,2770.0,4852.0,465.0,1797.0,3617.0,558.0,973.0,1235.0,2025,11,1.0,465.0,,,,,465.0,465.0,,465.0,465.0,,True
Jammu and Kashmir,Kishtwar,2025-10,2025-10-01,227.0,59.0,0.0,52.0,343.0,631.0,633.0,286.0,395.0,1264.0,227.0,402.0,998.0,59.0,-7.0,266.0,2025,10,409.0,,,,,,,,,,,,False
Jammu and Kashmir,Kishtwar,2025-11,2025-11-01,337.0,68.0,4.0,113.0,596.0,806.0,735.0,409.0,709.0,1541.0,286.0,395.0,1264.0,123.0,314.0,277.0,2025,11,347.0,286.0,,,,,286.0,286.0,,286.0,286.0,,True
Jammu and Kashmir,Kulgam,2025-10,2025-10-01,206.0,57.0,0.0,126.0,421.0,1060.0,413.0,263.0,547.0,1473.0,307.0,753.0,1551.0,-44.0,-206.0,-78.0,2025,10,368.0,,,,,,,,,,,,False
Jammu and Kashmir,Kulgam,2025-11,2025-11-01,283.0,76.0,9.0,290.0,1133.0,1693.0,598.0,368.0,1423.0,2291.0,263.0,547.0,1473.0,105.0,876.0,818.0,2025,11,273.0,263.0,,,,,263.0,263.0,,263.0,263.0,,True
Jammu and Kashmir,Kupwara,2025-10,2025-10-01,573.0,112.0,5.0,458.0,2473.0,2046.0,1666.0,690.0,2931.0,3712.0,831.0,3290.0,3225.0,-141.0,-359.0,487.0,2025,10,3.0,,,,,,,,,,,,False
Jammu and Kashmir,Kupwara,2025-11,2025-11-01,676.0,113.0,35.0,685.0,2910.0,2744.0,1759.0,824.0,3595.0,4503.0,3.0,1.0,1.0,821.0,3594.0,4502.0,2025,11,4.0,690.0,,,,,690.0,690.0,,690.0,690.0,,True
Jammu and Kashmir,Leh,2025-09,2025-09-01,32.0,12.0,1.0,28.0,149.0,395.0,81.0,45.0,177.0,476.0,30.0,206.0,252.0,15.0,-29.0,224.0,2025,9,29.0,,,,,,,,,,,,False
Jammu and Kashmir,Leh,2025-10,2025-10-01,48.0,18.0,0.0,32.0,125.0,313.0,49.0,66.0,157.0,362.0,29.0,169.0,208.0,37.0,-12.0,154.0,2025,10,42.0,45.0,,,,,45.0,45.0,,45.0,45.0,,True
Jammu and Kashmir,Leh,2025-11,2025-11-01,53.0,6.0,0.0,64.0,275.0,211.0,139.0,59.0,339.0,350.0,42.0,419.0,218.0,17.0,-80.0,132.0,2025,11,24.0,66.0,45.0,,,,55.5,55.5,14.849242404917497,55.5,55.5,14.849242404917497,True
Jammu and Kashmir,Pulwama,2025-10,2025-10-01,426.0,30.0,12.0,204.0,1158.0,2708.0,807.0,468.0,1362.0,3515.0,497.0,1421.0,1297.0,-29.0,-59.0,2218.0,2025,10,484.0,,,,,,,,,,,,False
Jammu and Kashmir,Pulwama,2025-11,2025-11-01,450.0,32.0,2.0,465.0,2042.0,7208.0,1191.0,484.0,2507.0,8399.0,468.0,1362.0,3515.0,16.0,1145.0,4884.0,2025,11,422.0,468.0,,,,,468.0,468.0,,468.0,468.0,,True
Jammu and Kashmir,Punch,2025-09,2025-09-01,352.0,142.0,0.0,300.0,1416.0,1110.0,1059.0,494.0,1716.0,2169.0,211.0,3863.0,5839.0,283.0,-2147.0,-3670.0,2025,9,520.0,,,,,,,,,,,,False
Jammu and Kashmir,Punch,2025-10,2025-10-01,401.0,118.0,1.0,247.0,1194.0,3469.0,1228.0,520.0,1441.0,4697.0,494.0,1716.0,2169.0,26.0,-275.0,2528.0,2025,10,713.0,494.0,,,,,494.0,494.0,,494.0,494.0,,True
Jammu and Kashmir,Punch,2025-11,2025-11-01,536.0,171.0,6.0,419.0,1349.0,5230.0,1753.0,713.0,1768.0,6983.0,520.0,1441.0,4697.0,193.0,327.0,2286.0,2025,11,690.0,520.0,494.0,,,,507.0,507.0,18.384776310850235,507.0,507.0,18.384776310850235,True
Jammu and Kashmir,Rajouri,2025-10,2025-10-01,313.0,121.0,2.0,191.0,1588.0,3290.0,1451.0,436.0,1779.0,4741.0,679.0,2495.0,3192.0,-243.0,-716.0,1549.0,2025,10,956.0,,,,,,,,,,,,False
Jammu and Kashmir,Rajouri,2025-11,2025-11-01,728.0,221.0,7.0,371.0,2096.0,6027.0,2317.0,956.0,2467.0,8344.0,436.0,1779.0,4741.0,520.0,688.0,3603.0,2025,11,603.0,436.0,,,,,436.0,436.0,,436.0,436.0,,True
Jammu and Kashmir,Ramban,2025-10,2025-10-01,300.0,157.0,0.0,174.0,492.0,2324.0,489.0,457.0,666.0,2813.0,336.0,784.0,1104.0,121.0,-118.0,1709.0,2025,10,546.0,,,,,,,,,,,,False
Jammu and Kashmir,Ramban,2025-11,2025-11-01,329.0,212.0,5.0,311.0,799.0,6102.0,692.0,546.0,1110.0,6794.0,457.0,666.0,2813.0,89.0,444.0,3981.0,2025,11,581.0,457.0,,,,,457.0,457.0,,457.0,457.0,,True
Jammu and Kashmir,Reasi,2025-10,2025-10-01,215.0,120.0,3.0,104.0,660.0,1189.0,570.0,338.0,764.0,1759.0,355.0,726.0,1261.0,-17.0,38.0,498.0,2025,10,599.0,,,,,,,,,,,,False
Jammu and Kashmir,Reasi,2025-11,2025-11-01,348.0,249.0,2.0,191.0,1251.0,1440.0,794.0,599.0,1442.0,2234.0,338.0,764.0,1759.0,261.0,678.0,475.0,2025,11,423.0,338.0,,,,,338.0,338.0,,338.0,338.0,,True
Jammu and Kashmir,Samba,2025-10,2025-10-01,110.0,16.0,2.0,48.0,357.0,1103.0,230.0,128.0,405.0,1333.0,162.0,612.0,782.0,-34.0,-207.0,551.0,2025,10,162.0,,,,,,,,,,,,False
Jammu and Kashmir,Samba,2025-11,2025-11-01,143.0,12.0,7.0,88.0,593.0,1372.0,320.0,162.0,681.0,1692.0,128.0,405.0,1333.0,34.0,276.0,359.0,2025,11,136.0,128.0,,,,,128.0,128.0,,128.0,128.0,,True
Jammu and Kashmir,Shupiyan,2025-10,2025-10-01,108.0,27.0,0.0,155.0,484.0,872.0,243.0,135.0,639.0,1115.0,175.0,611.0,1471.0,-40.0,28.0,-356.0,2025,10,153.0,,,,,,,,,,,,False
Jammu and Kashmir,Shupiyan,2025-11,2025-11-01,108.0,45.0,0.0,180.0,537.0,1369.0,310.0,153.0,717.0,1679.0,135.0,639.0,1115.0,18.0,78.0,564.0,2025,11,203.0,135.0,,,,,135.0,135.0,,135.0,135.0,,True
Jammu and Kashmir,Srinagar,2025-09,2025-09-01,1011.0,82.0,1.0,319.0,4151.0,1859.0,3113.0,1094.0,4470.0,4972.0,1.0,4.0,1.0,1093.0,4466.0,4971.0,2025,9,752.0,,,,,,,,,,,,False
Jammu and Kashmir,Srinagar,2025-10,2025-10-01,653.0,66.0,33.0,312.0,4321.0,4364.0,3486.0,752.0,4633.0,7850.0,1094.0,4470.0,4972.0,-342.0,163.0,2878.0,2025,10,852.0,1094.0,,,,,1094.0,1094.0,,1094.0,1094.0,,True
Jammu and Kashmir,Srinagar,2025-11,2025-11-01,685.0,80.0,87.0,620.0,6730.0,6587.0,3954.0,852.0,7350.0,10541.0,752.0,4633.0,7850.0,100.0,2717.0,2691.0,2025,11,1.0,752.0,1094.0,,,,923.0,923.0,241.83051916579925,923.0,923.0,241.83051916579925,True
Jammu and Kashmir,Srinagar,2025-12,2025-12-01,502.0,42.0,14.0,959.0,8859.0,9292.0,5513.0,558.0,9818.0,14805.0,1.0,2.0,7.0,557.0,9816.0,14798.0,2025,12,1.0,852.0,752.0,1094.0,,,899.3333333333334,852.0,175.84462838919288,899.3333333333334,852.0,175.84462838919288,True
Jammu and Kashmir,Udhampur,2025-10,2025-10-01,343.0,72.0,4.0,96.0,1440.0,1959.0,1149.0,419.0,1536.0,3108.0,593.0,1666.0,2364.0,-174.0,-130.0,744.0,2025,10,957.0,,,,,,,,,,,,False
Jammu and Kashmir,Udhampur,2025-11,2025-11-01,827.0,127.0,3.0,115.0,2155.0,3002.0,1977.0,957.0,2270.0,4979.0,419.0,1536.0,3108.0,538.0,734.0,1871.0,2025,11,1.0,419.0,,,,,419.0,419.0,,419.0,419.0,,True
Jharkhand,Bokaro,2025-10,2025-10-01,624.0,415.0,5.0,443.0,4406.0,3010.0,2977.0,1044.0,4849.0,5987.0,1910.0,9378.0,9752.0,-866.0,-4529.0,-3765.0,2025,10,1766.0,,,,,,,,,,,,False
